utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_screen_resolution,device_browser,geo_country,geo_city,target
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,393x851,Chrome,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,360x747,Chrome,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,360x747,Chrome,Russia,Saint Petersburg,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,390x844,Safari,Russia,Moscow,1
jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,bxOTvPtyGSdUrbwoXCPO,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,320x568,Safari,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,iOS,Apple,320x568,Safari,Russia,Moscow,1
QxAxdyPLuQMEcrdZWdWb,cpa,mSVMBvlHFgftJaQAZEdp,mSVMBvlHFgftJaQAZEdp,gEydMgyogRBSsihrQQwd,mobile,Android,Huawei,360x720,Chrome,Russia,Samara,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Samsung,385x854,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,414x896,Safari,Russia,Moscow,1
QxAxdyPLuQMEcrdZWdWb,cpc,vRLTQQKAsFQMxbcHGPhu,vRLTQQKAsFQMxbcHGPhu,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,375x667,Safari (in-app),Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,424x918,Chrome,Russia,Saint Petersburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,360x780,Chrome,Russia,Saint Petersburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,414x896,Safari,Russia,Belgorod,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Chrome,Ukraine,Sevastopol,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,360x800,Chrome,Russia,Moscow,1
aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x846,Chrome,Russia,Ufa,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Xiaomi,393x851,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1920x1080,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Windows,other,1920x1080,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1920x1080,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1920x1080,Chrome,Russia,Moscow,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1920x1080,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1920x1080,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1920x1080,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Macintosh,other,1792x1120,Chrome,Russia,Moscow,1
